CustomerID,Recency,Frequency,Monetary,AvgOrderValue,LogRecency,LogFrequency,LogMonetary,LogAvgOrderValue,Cluster,Segment,PC1,PC2
12390,80,1,549.84,549.84,4.394449154672439,0.6931471805599453,6.311444385858925,6.311444385858925,0,Low-Engagement / Lapsed Spenders,-0.9371,0.0069
12391,22,1,439.66,439.66,3.1354942159291497,0.6931471805599453,6.0882736030360425,6.0882736030360425,0,Low-Engagement / Lapsed Spenders,-0.562,-0.8725
12393,72,4,1582.6000000000001,395.65,4.290459441148391,1.6094379124341003,7.3674560152319755,5.9830542797480115,1,High-Value Active Customers,0.4325,0.676
12394,64,2,1272.48,636.24,4.174387269895637,1.0986122886681096,7.149508589545504,6.4571463507046944,0,Low-Engagement / Lapsed Spenders,-0.0888,0.3277
12395,19,12,3018.63,251.55,2.995732273553991,2.5649493574615367,8.012889586306857,5.531609248914061,1,High-Value Active Customers,2.0977,0.4558
12397,36,2,2409.9,1204.95,3.6109179126442243,1.0986122886681096,7.7877554007552545,7.095022917057849,1,High-Value Active Customers,0.4291,0.2029
12398,46,1,1635.6599999999999,1635.66,3.8501476017100584,0.6931471805599453,7.4004128587924045,7.400412858792405,0,Low-Engagement / Lapsed Spenders,-0.2128,0.0584
12399,119,4,1108.65,277.16,4.787491742782046,1.6094379124341003,7.011799929268738,5.628196487699606,0,Low-Engagement / Lapsed Spenders,0.074,0.8616
12401,303,1,84.3,84.3,5.717027701406222,0.6931471805599453,4.446174454497633,4.446174454497633,0,Low-Engagement / Lapsed Spenders,-2.3267,0.166
12402,323,1,225.6,225.6,5.780743515792329,0.6931471805599453,5.423186348593906,5.423186348593906,0,Low-Engagement / Lapsed Spenders,-1.8878,0.5622
12403,50,1,427.7,427.7,3.9318256327243257,0.6931471805599453,6.0607573736039315,6.0607573736039315,0,Low-Engagement / Lapsed Spenders,-0.8792,-0.3777
12405,149,1,1710.39,1710.39,5.0106352940962555,0.6931471805599453,7.445061184797548,7.445061184797548,0,Low-Engagement / Lapsed Spenders,-0.635,0.8104
12406,22,2,3415.3,1707.65,3.1354942159291497,1.0986122886681096,8.136313373066384,7.443458864014031,1,High-Value Active Customers,0.776,0.0285
12407,50,5,1708.1200000000001,341.62,3.9318256327243257,1.791759469228055,7.4437338971514055,5.8366219613023125,1,High-Value Active Customers,0.7706,0.5462
12408,33,5,2888.55,577.71,3.5263605246161616,1.791759469228055,7.968856059639959,6.360801488541086,1,High-Value Active Customers,1.1745,0.4804
12409,79,3,11072.67,3690.89,4.382026634673881,1.3862943611198906,9.312325497408466,8.213893801029375,1,High-Value Active Customers,1.1177,1.3571
12410,309,2,693.3299999999999,346.66,5.736572297479192,1.0986122886681096,6.542947351813216,5.851224990693394,0,Low-Engagement / Lapsed Spenders,-0.9731,1.0971
12412,75,3,1226.88,408.96,4.330733340286331,1.3862943611198906,7.1130443840624835,6.016059593963362,0,Low-Engagement / Lapsed Spenders,0.0945,0.5236
12413,67,3,758.1,252.7,4.219507705176107,1.3862943611198906,6.632133521022722,5.536152466605236,0,Low-Engagement / Lapsed Spenders,-0.091,0.2779
12414,217,3,562.41,187.47,5.384495062789089,1.3862943611198906,6.334007604663525,5.238938843028537,0,Low-Engagement / Lapsed Spenders,-0.6774,0.9078
12415,24,21,124914.53,5948.31,3.2188758248682006,3.091042453358316,11.735393027855736,8.6910305254285,1,High-Value Active Customers,4.2535,2.1543
12417,3,9,3649.1,405.46,1.3862943611198906,2.302585092994046,8.202509843461513,6.007485523162161,1,High-Value Active Customers,2.565,-0.5957
12418,113,1,668.58,668.58,4.736198448394496,0.6931471805599453,6.506650650150935,6.506650650150935,0,Low-Engagement / Lapsed Spenders,-0.9751,0.2946
12420,64,1,600.39,600.39,4.174387269895637,0.6931471805599453,6.3992436425478765,6.3992436425478765,0,Low-Engagement / Lapsed Spenders,-0.8114,-0.1007
12421,16,4,807.04,201.76,2.833213344056216,1.6094379124341003,6.69461156224626,5.312023013604149,1,High-Value Active Customers,0.6701,-0.4928
12422,96,3,803.5600000000001,267.85,4.574710978503383,1.3862943611198906,6.690295544136225,5.594153603255688,0,Low-Engagement / Lapsed Spenders,-0.1991,0.5243
12423,1,8,1859.31,232.41,0.6931471805599453,2.1972245773362196,7.528498419486568,5.452796563836095,1,High-Value Active Customers,2.4148,-1.3209
12424,163,2,1760.96,880.48,5.099866427824199,1.0986122886681096,7.474182104762846,6.781602312981556,0,Low-Engagement / Lapsed Spenders,-0.2884,1.0326
12425,78,1,777.2,777.2,4.3694478524670215,0.6931471805599453,6.6569835605504535,6.6569835605504535,0,Low-Engagement / Lapsed Spenders,-0.7637,0.1169
12426,195,1,582.73,582.73,5.278114659230518,0.6931471805599453,6.369438547154207,6.369438547154207,0,Low-Engagement / Lapsed Spenders,-1.2472,0.5882
12427,22,3,825.8,275.27,3.1354942159291497,1.3862943611198906,6.717562827807613,5.621378648401385,1,High-Value Active Customers,0.3636,-0.3782
12428,26,9,7956.46,884.05,3.295836866004329,2.302585092994046,8.981865132439246,6.7856441405871655,1,High-Value Active Customers,2.2051,0.8986
12429,9,4,3750.4,937.6,2.302585092994046,1.6094379124341003,8.22988438262624,6.844389403360317,1,High-Value Active Customers,1.6007,-0.27
12430,43,1,256.4,256.4,3.784189633918261,0.6931471805599453,5.5506312951620265,5.5506312951620265,0,Low-Engagement / Lapsed Spenders,-1.0647,-0.6571
12431,36,15,6419.95,428.0,3.6109179126442243,2.772588722239781,8.767321360814657,6.061456918928017,1,High-Value Active Customers,2.4083,1.2
12432,43,5,5059.32,1011.86,3.784189633918261,1.791759469228055,8.529185001388596,6.920533291341353,1,High-Value Active Customers,1.3417,0.8479
12433,1,7,13375.87,1910.84,0.6931471805599453,2.0794415416798357,9.50128237507538,7.555821408101444,1,High-Value Active Customers,3.2437,-0.6475
12434,85,2,806.14,403.07,4.454347296253507,1.0986122886681096,6.6934971352559,6.001588130278833,0,Low-Engagement / Lapsed Spenders,-0.4119,0.3391
12435,80,2,7829.89,3914.94,4.394449154672439,1.0986122886681096,8.965831447914955,8.272810681776127,1,High-Value Active Customers,0.6884,1.1287
12436,100,1,509.01,509.01,4.61512051684126,0.6931471805599453,6.234430333369278,6.234430333369278,0,Low-Engagement / Lapsed Spenders,-1.0579,0.1187
12437,2,18,4951.41,275.08,1.0986122886681096,2.9444389791664403,8.507629605767502,5.620690678789748,1,High-Value Active Customers,3.4003,-0.4215
12438,14,2,2906.85,1453.42,2.70805020110221,1.0986122886681096,7.9751692554798295,7.2823624747038025,1,High-Value Active Customers,0.8629,-0.3012
12441,367,1,173.55,173.55,5.908082938168931,0.6931471805599453,5.162211233551045,5.162211233551045,0,Low-Engagement / Lapsed Spenders,-2.0602,0.5479
12442,3,1,172.06,172.06,1.3862943611198906,0.6931471805599453,5.153638355178593,5.153638355178593,0,Low-Engagement / Lapsed Spenders,-0.337,-2.3218
12444,21,5,5005.46,1001.09,3.091042453358316,1.791759469228055,8.518484357502437,6.909843097970485,1,High-Value Active Customers,1.6014,0.4046
12445,22,1,133.4,133.4,3.1354942159291497,0.6931471805599453,4.900820428089049,4.900820428089049,0,Low-Engagement / Lapsed Spenders,-1.125,-1.305
12446,58,1,1002.3100000000001,1002.31,4.07753744390572,0.6931471805599453,6.9110598129904375,6.9110598129904375,0,Low-Engagement / Lapsed Spenders,-0.5317,0.0243
12447,243,1,476.49,476.49,5.497168225293202,0.6931471805599453,6.168543217293113,6.168543217293113,0,Low-Engagement / Lapsed Spenders,-1.4261,0.6539
12448,44,1,449.45,449.45,3.8066624897703196,0.6931471805599453,6.110247083097449,6.110247083097449,0,Low-Engagement / Lapsed Spenders,-0.808,-0.439
12449,22,4,4067.29,1016.82,3.1354942159291497,1.6094379124341003,8.310978042729836,6.925418364187647,1,High-Value Active Customers,1.321,0.2875
12450,156,2,197.88,98.94,5.056245805348308,1.0986122886681096,5.292701627762401,4.604570005916059,0,Low-Engagement / Lapsed Spenders,-1.3061,0.2105
12451,11,5,9035.52,1807.1,2.4849066497880004,1.791759469228055,9.109029423519523,7.500031849157108,1,High-Value Active Customers,2.1129,0.2355
12452,17,2,430.57,215.28,2.8903717578961645,1.0986122886681096,6.067429722163682,5.376573864513804,0,Low-Engagement / Lapsed Spenders,-0.1114,-0.8804
12453,134,1,707.09,707.09,4.90527477843843,0.6931471805599453,6.562571204258897,6.562571204258897,0,Low-Engagement / Lapsed Spenders,-1.0132,0.4222
12454,56,1,3528.34,3528.34,4.04305126783455,0.6931471805599453,8.168866163607964,8.168866163607964,0,Low-Engagement / Lapsed Spenders,0.0778,0.4606
12455,73,6,2466.86,411.14,4.304065093204169,1.9459101490553132,7.81110665732229,6.021363097453845,1,High-Value Active Customers,0.9421,0.975
12456,44,3,3181.04,1060.35,3.8066624897703196,1.3862943611198906,8.065277779528966,6.967296961690453,1,High-Value Active Customers,0.7462,0.5381
12457,66,7,2363.23,337.6,4.204692619390966,2.0794415416798357,7.768207666517555,5.824819469699035,1,High-Value Active Customers,1.0805,0.9474
12458,71,2,947.4,473.7,4.276666119016055,1.0986122886681096,6.854776354191251,6.162683025557272,0,Low-Engagement / Lapsed Spenders,-0.2676,0.2852
12461,94,2,826.88,413.44,4.553876891600541,1.0986122886681096,6.718868216346018,6.026928211383551,0,Low-Engagement / Lapsed Spenders,-0.4379,0.4114
12462,19,2,1189.59,594.79,2.995732273553991,1.0986122886681096,7.082204261557526,6.389888255982569,1,High-Value Active Customers,0.3296,-0.444
12463,53,4,1344.78,336.2,3.9889840465642745,1.6094379124341003,7.204729049594601,5.8206762261277,1,High-Value Active Customers,0.4705,0.4257
12464,10,8,1212.05,151.51,2.3978952727983707,2.1972245773362196,7.100893128209941,5.027230167668092,1,High-Value Active Customers,1.5609,-0.396
12465,17,2,742.1899999999999,371.1,2.8903717578961645,1.0986122886681096,6.610951732080795,5.919162635352577,0,Low-Engagement / Lapsed Spenders,0.1464,-0.6824
12468,188,2,729.5400000000001,364.77,5.241747015059643,1.0986122886681096,6.593783986707386,5.902004720565164,0,Low-Engagement / Lapsed Spenders,-0.76,0.8019
12471,2,30,19788.65,659.62,1.0986122886681096,3.4339872044851463,9.89291435274037,6.49317878800551,1,High-Value Active Customers,4.5002,0.2703
12472,32,7,6572.11,938.87,3.4965075614664802,2.0794415416798357,8.790742363252102,6.845741567827677,1,High-Value Active Customers,1.8359,0.8709
12473,29,5,3928.0499999999997,785.61,3.4011973816621555,1.791759469228055,8.276152945361936,6.667732572858675,1,High-Value Active Customers,1.368,0.513
12474,17,18,7324.09,406.89,2.8903717578961645,2.9444389791664403,8.899060720499207,6.010997530210296,1,High-Value Active Customers,2.9015,0.857
12475,54,1,723.38,723.38,4.007333185232471,0.6931471805599453,6.585316116572351,6.585316116572351,0,Low-Engagement / Lapsed Spenders,-0.6594,-0.1388
12476,16,11,6816.42,619.67,2.833213344056216,2.4849066497880004,8.82723638014411,6.430799539723761,1,High-Value Active Customers,2.4735,0.6188
12477,23,6,13219.74,2203.29,3.1780538303479458,1.9459101490553132,9.489542087633343,7.698160740564423,1,High-Value Active Customers,2.1681,0.8724
12478,4,1,680.99,680.99,1.6094379124341003,0.6931471805599453,6.525014994979364,6.525014994979364,0,Low-Engagement / Lapsed Spenders,0.228,-1.6809
12479,11,1,527.2,527.2,2.4849066497880004,0.6931471805599453,6.269474999863032,6.269474999863032,0,Low-Engagement / Lapsed Spenders,-0.2276,-1.219
12480,28,4,3281.63,820.41,3.367295829986474,1.6094379124341003,8.096400209353131,6.71102237578485,1,High-Value Active Customers,1.1307,0.3563
12481,23,10,5579.82,557.98,3.1780538303479458,2.3978952727983707,8.62709099798378,6.326113694339732,1,High-Value Active Customers,2.1681,0.7312
12483,17,8,2484.98,310.62,2.8903717578961645,2.1972245773362196,7.8184222269860015,5.741784496789209,1,High-Value Active Customers,1.713,0.1776
12484,33,6,4527.32,754.55,3.5263605246161616,1.9459101490553132,8.418106288764006,6.627445960859769,1,High-Value Active Customers,1.527,0.703
12488,10,3,1298.66,432.89,2.3978952727983707,1.3862943611198906,7.169857970780942,6.072791045753751,1,High-Value Active Customers,0.8598,-0.681
12489,336,1,334.93,334.93,5.820082930352362,0.6931471805599453,5.816902804925467,5.816902804925467,0,Low-Engagement / Lapsed Spenders,-1.7162,0.7305
12490,5,10,5417.93,541.79,1.791759469228055,2.3978952727983707,8.597653657970227,6.296722504799114,1,High-Value Active Customers,2.6837,-0.1583
12491,39,1,460.40000000000003,460.4,3.6888794541139363,0.6931471805599453,6.134265345739653,6.134265345739653,0,Low-Engagement / Lapsed Spenders,-0.7516,-0.505
12492,63,2,263.21000000000004,131.61,4.1588830833596715,1.0986122886681096,5.5767442414854775,4.887412489689508,0,Low-Engagement / Lapsed Spenders,-0.8286,-0.255
12493,166,2,433.74,216.87,5.117993812416755,1.0986122886681096,6.0747481512447195,5.383898554638242,0,Low-Engagement / Lapsed Spenders,-0.9588,0.5344
12494,16,7,1246.1000000000001,178.01,2.833213344056216,2.0794415416798357,7.128576134926702,5.1874416702021,1,High-Value Active Customers,1.3011,-0.155
12497,82,1,1043.1,1043.1,4.418840607796598,0.6931471805599453,6.950910549296065,6.950910549296065,0,Low-Engagement / Lapsed Spenders,-0.6432,0.2552
12498,21,3,403.70000000000005,134.57,3.091042453358316,1.3862943611198906,6.00314605188182,4.909488112091298,0,Low-Engagement / Lapsed Spenders,0.0418,-0.6666
12500,23,11,4257.82,387.07,3.1780538303479458,2.4849066497880004,8.356747405587967,5.961185735722053,1,High-Value Active Customers,2.1186,0.666
12501,337,1,2169.39,2169.39,5.823045895483019,0.6931471805599453,7.682662153888476,7.682662153888476,0,Low-Engagement / Lapsed Spenders,-0.8326,1.4119
12502,96,5,3723.87,744.77,4.574710978503383,1.791759469228055,8.222787230875806,6.614417241674198,1,High-Value Active Customers,0.8944,1.2375
12504,18,2,482.04999999999995,241.02,2.9444389791664403,1.0986122886681096,6.180120167963518,5.489020367369906,0,Low-Engagement / Lapsed Spenders,-0.0786,-0.8051
12506,233,1,73.5,73.5,5.455321115357702,0.6931471805599453,4.310799125385514,4.310799125385514,0,Low-Engagement / Lapsed Spenders,-2.291,-0.0493
12507,134,3,1304.81,434.94,4.90527477843843,1.3862943611198906,7.174578816863813,6.077504619200367,0,Low-Engagement / Lapsed Spenders,-0.0958,0.9102
12508,26,2,397.88,198.94,3.295836866004329,1.0986122886681096,5.988660619775247,5.298017321539034,0,Low-Engagement / Lapsed Spenders,-0.3036,-0.652
12509,284,1,176.5,176.5,5.652489180268651,0.6931471805599453,5.178970608915471,5.178970608915471,0,Low-Engagement / Lapsed Spenders,-1.9546,0.3919
12510,143,2,982.5699999999999,491.28,4.969813299576001,1.0986122886681096,6.8911888096735625,6.199047660304136,0,Low-Engagement / Lapsed Spenders,-0.5151,0.7379
12512,66,2,132.18,66.09,4.204692619390966,1.0986122886681096,4.891701596682476,4.206035001574797,0,Low-Engagement / Lapsed Spenders,-1.1709,-0.4754
12513,113,1,612.29,612.29,4.736198448394496,0.6931471805599453,6.418837907265026,6.418837907265026,0,Low-Engagement / Lapsed Spenders,-1.0167,0.2626
12514,267,1,1017.68,1017.68,5.5909869805108565,0.6931471805599453,6.926262950537876,6.926262950537876,0,Low-Engagement / Lapsed Spenders,-1.1027,0.9893
12515,353,1,383.7,383.7,5.869296913133774,0.6931471805599453,5.95246380975825,5.95246380975825,0,Low-Engagement / Lapsed Spenders,-1.6707,0.8111
12516,78,2,1312.06,656.03,4.3694478524670215,1.0986122886681096,7.180115570136106,6.487729679542585,0,Low-Engagement / Lapsed Spenders,-0.1488,0.4625
12517,28,5,2481.6,496.32,3.367295829986474,1.791759469228055,7.817061677081847,6.2092336820847365,1,High-Value Active Customers,1.1633,0.3243
12518,1,5,2056.89,411.38,0.6931471805599453,1.791759469228055,7.629436465014086,6.021945254361569,1,High-Value Active Customers,2.0958,-1.4393
12519,64,1,330.84,330.84,4.174387269895637,0.6931471805599453,5.804652925041163,5.804652925041163,0,Low-Engagement / Lapsed Spenders,-1.0933,-0.3172
12520,79,5,2634.26,526.85,4.382026634673881,1.791759469228055,7.876737127834484,6.268812152435704,1,High-Value Active Customers,0.8039,0.9893
12521,143,1,599.68,599.68,4.969813299576001,0.6931471805599453,6.39806234681208,6.39806234681208,0,Low-Engagement / Lapsed Spenders,-1.1158,0.4032
12522,39,2,192.72,96.36,3.6888794541139363,1.0986122886681096,5.266413817535028,4.578415448679272,0,Low-Engagement / Lapsed Spenders,-0.7962,-0.6659
12523,19,11,1789.77,162.71,2.995732273553991,2.4849066497880004,7.490400973937009,5.09809656986625,1,High-Value Active Customers,1.7775,0.2349
12524,9,8,4485.72,560.72,2.302585092994046,2.1972245773362196,8.408877201532766,6.3310035050999796,1,High-Value Active Customers,2.2175,0.02
12526,1,3,1316.66,438.89,0.6931471805599453,1.3862943611198906,7.183612715167257,6.086524695657097,1,High-Value Active Customers,1.5175,-1.7567
12527,82,3,348.71000000000004,116.24,4.418840607796598,1.3862943611198906,5.857104239599851,4.764223115842691,0,Low-Engagement / Lapsed Spenders,-0.5346,0.122
12528,9,6,1933.48,322.25,2.302585092994046,1.9459101490553132,7.567593835498341,5.778426017651967,1,High-Value Active Customers,1.5912,-0.3825
12530,60,4,1662.28,415.57,4.110873864173311,1.6094379124341003,7.416546835435133,6.032054514712074,1,High-Value Active Customers,0.5243,0.5801
12531,15,1,125.22,125.22,2.772588722239781,0.6931471805599453,4.838026416156094,4.838026416156094,0,Low-Engagement / Lapsed Spenders,-1.0162,-1.5579
12532,30,1,349.83000000000004,349.83,3.4339872044851463,0.6931471805599453,5.860301775655642,5.860301775655642,0,Low-Engagement / Lapsed Spenders,-0.7841,-0.7663
12534,131,1,1089.18,1089.18,4.882801922586371,0.6931471805599453,6.9940980992041535,6.9940980992041535,0,Low-Engagement / Lapsed Spenders,-0.8,0.5651
12535,92,2,716.35,358.18,4.532599493153256,1.0986122886681096,6.575563866544399,5.88382365559059,0,Low-Engagement / Lapsed Spenders,-0.4977,0.3457
12536,43,3,12601.830000000002,4200.61,3.784189633918261,1.3862943611198906,9.441676670894656,8.343223064151342,1,High-Value Active Customers,1.4074,1.0252
12538,29,1,363.95,363.95,3.4011973816621555,0.6931471805599453,5.899760357897641,5.899760357897641,0,Low-Engagement / Lapsed Spenders,-0.7529,-0.7727
12539,22,4,5568.35,1392.09,3.1354942159291497,1.6094379124341003,8.625033629522884,7.239279580450826,1,High-Value Active Customers,1.4699,0.4019
12540,20,17,13400.24,788.25,3.044522437723423,2.8903717578961645,9.503102518971122,6.671083127438101,1,High-Value Active Customers,3.0801,1.154
12541,30,3,981.18,327.06,3.4339872044851463,1.3862943611198906,6.889774590946187,5.79319651848434,1,High-Value Active Customers,0.3312,-0.1262
12544,36,1,372.7,372.7,3.6109179126442243,0.6931471805599453,5.923453336491439,5.923453336491439,0,Low-Engagement / Lapsed Spenders,-0.8218,-0.6312
12545,75,2,1000.39,500.2,4.330733340286331,1.0986122886681096,6.9091443138264115,6.217005223021913,0,Low-Engagement / Lapsed Spenders,-0.2625,0.3393
12546,47,2,1161.5,580.75,3.8712010109078907,1.0986122886681096,7.058328137461511,6.366040802182401,0,Low-Engagement / Lapsed Spenders,-0.0162,0.1023
12547,198,2,207.79999999999998,103.9,5.293304824724492,1.0986122886681096,5.341376856008484,4.653007515402251,0,Low-Engagement / Lapsed Spenders,-1.3735,0.3785
12548,166,1,95.19999999999999,95.2,5.117993812416755,0.6931471805599453,4.566429357671661,4.566429357671661,0,Low-Engagement / Lapsed Spenders,-2.0409,-0.17
12550,79,1,964.83,964.83,4.382026634673881,0.6931471805599453,6.872987835288763,6.872987835288763,0,Low-Engagement / Lapsed Spenders,-0.6661,0.2035
12551,358,1,168.0,168.0,5.883322388488279,0.6931471805599453,5.1298987149230735,5.1298987149230735,0,Low-Engagement / Lapsed Spenders,-2.0661,0.5204
12552,39,2,437.82,218.91,3.6888794541139363,1.0986122886681096,6.084089306213804,5.393218371742757,0,Low-Engagement / Lapsed Spenders,-0.4085,-0.3681
12553,8,10,3692.28,369.23,2.1972245773362196,2.3978952727983707,8.214270231095687,5.9141244341332015,1,High-Value Active Customers,2.347,-0.0409
12556,50,2,599.56,299.78,3.9318256327243257,1.0986122886681096,6.397862553264747,5.706379100503467,0,Low-Engagement / Lapsed Spenders,-0.3525,-0.0998
12557,16,5,11990.960000000001,2398.19,2.833213344056216,1.791759469228055,9.391991704219834,7.782886459370094,1,High-Value Active Customers,2.114,0.5593
12558,8,1,269.96,269.96,2.1972245773362196,0.6931471805599453,5.601971208509516,5.601971208509516,0,Low-Engagement / Lapsed Spenders,-0.4342,-1.6444
12559,311,2,561.71,280.86,5.7430031878094825,1.0986122886681096,6.33276439774036,5.641410493763365,0,Low-Engagement / Lapsed Spenders,-1.0752,1.0246
12560,5,3,2134.01,711.34,1.791759469228055,1.3862943611198906,7.666226609492505,6.56855532552161,1,High-Value Active Customers,1.3267,-0.8845
12561,303,1,238.85,238.85,5.717027701406222,0.6931471805599453,5.480013727948073,5.480013727948073,0,Low-Engagement / Lapsed Spenders,-1.8365,0.5425
12562,8,7,3781.7400000000002,540.25,2.1972245773362196,2.0794415416798357,8.23820389374878,6.293881279316699,1,High-Value Active Customers,2.0702,-0.154
12564,261,1,456.9,456.9,5.568344503761097,0.6931471805599453,6.12665081966305,6.12665081966305,0,Low-Engagement / Lapsed Spenders,-1.4731,0.6837
12565,289,1,145.92,145.92,5.66988092298052,0.6931471805599453,4.989888220951467,4.989888220951467,0,Low-Engagement / Lapsed Spenders,-2.0509,0.3341
12566,86,1,351.65,351.65,4.465908118654584,0.6931471805599453,5.865476063654188,5.865476063654188,0,Low-Engagement / Lapsed Spenders,-1.1759,-0.1103
12567,23,10,9401.28,940.13,3.1780538303479458,2.3978952727983707,9.148707492038316,6.847081280946717,1,High-Value Active Customers,2.4154,0.9212
12569,2,32,4124.69,128.9,1.0986122886681096,3.4965075614664802,8.324988557507531,4.866764923676554,1,High-Value Active Customers,3.8133,-0.2768
12571,40,2,519.61,259.8,3.713572066704308,1.0986122886681096,6.255001200981438,5.563753830052498,0,Low-Engagement / Lapsed Spenders,-0.3369,-0.2902
12572,9,2,1020.42,510.21,2.302585092994046,1.0986122886681096,6.928949094989139,6.236780464687332,1,High-Value Active Customers,0.5217,-0.9392
